IIDPLAZAEM,INUMEMP,INUMPLAZA,TICVEFUNC,TICVEPROG,SICVESUBPR,SICVEDEP,TICVESUBDE,SICVEPART,CCVETIPEJE,CCVECATEG,CNIVELDGP,NTOTHOR,MSDO,TICVETIPCO,SDFECINI,SDFECFIN,SICVENODO,SISTATUS,CUNIPAG,SICVEORGIN,TICVETIPMO,SINUMCAU,SICVELIC,VCDESARECO,VCNUMFOLDG,NPERPAG,SDFECREG,CPROCSIP,TICVECLASA,INUMFOL,SISERIAL,SICVEDEPNO,TICVESDNOD,INUMEMPREG
247215,72180,6979,3,1,2,324,1,131,0,I6600,96,40.0000,22692.0000,3,01/03/2011,,7,10,N,0,1,36,0,QUÍMICA TEÓRICA CON LA ESPECIALIDAD EN CÁLCULOS MOLECULARES EN MONÓMEROS Y MECANISMOS DE POLIMERIZACIÓN,2011028305,201107,29/03/2011,S,0,1282,1,324,1,0
186068,13303,15099,3,1,5,418,2,124,,D2100,96,40.0000,18200.2000,0,01/02/2008,,8,10,N,0,1,36,0,,2008016442,200805,29/02/2008,S,0,13277,1,418,0,0
286503,852433,14615,1,0,1,418,1,151,0,AA0200,50,37.5000,3623.4000,0,01/07/2010,,1,10,N,0,1,62,0,,2010050085,201016,18/08/2010,S,0,90750,1,723,0,0
254726,838925,59290,1,0,1,418,1,151,,AA0200,51,37.5000,3758.6000,0,01/01/2010,,1,10,N,0,1,997,0,,2010503325,201018,13/09/2010,S,0,92524,2,723,0,0
263763,842731,76184,1,1,1,418,2,151,,AA0200,50,37.5000,3215.0500,0,16/04/2008,,1,10,N,0,1,62,0,,2008038009,200810,14/05/2008,S,0,74861,1,723,0,0
207880,720412,48219,2,1,2,472,6,121,,D6600,96,40.0000,17280.9000,3,14/02/2007,,11,10,N,0,1,36,0,CIENCIAS EXPERIMENTALES,2007005833,200704,13/02/2007,S,0,5842,1,472,6,0
247381,159291,56709,3,1,12,418,2,151,,EQ5000,51,40.0000,5824.5000,0,01/06/2010,,1,10,N,0,1,997,0,,2010503327,201018,13/09/2010,S,0,92526,2,723,0,0
270604,845323,14691,1,0,1,418,1,151,0,AA0200,50,37.5000,3623.4000,0,08/05/2010,07/05/2011,8,10,N,0,3,12,40,,2010041020,201011,03/06/2010,S,0,22110,1,418,0,0
147778,116390,14370,3,1,2,418,2,151,,A0900,52,32.0000,3464.0000,0,01/01/2002,,1,10,N,0,1,997,0,,2002518433,200204,14/02/2002,S,0,23865,2,723,0,0
242012,116390,74807,3,1,2,418,2,155,,A0900,52,16.0000,1965.8000,0,01/11/2005,,8,10,N,0,1,18,0,,2005084432,200523,05/12/2005,S,0,6078,1,418,0,0
123043,26589,15116,3,1,13,418,2,121,0,D6600,96,40.0000,21840.2600,3,01/02/2011,31/01/2012,8,10,N,0,3,1,1,QUIMICA ORGANICA,2011018259,201106,16/03/2011,S,0,24225,1,418,0,0
255855,820439,14385,1,0,20,418,1,151,0,A0800,51,30.0000,4638.3000,0,26/01/2011,22/02/2011,8,10,N,0,3,114,0,,2011018251,201106,16/03/2011,S,0,24812,1,418,0,0
126782,46523,15194,1,0,8,418,1,141,,D9600,89,40.0000,8129.9600,3,01/02/1998,,0,1,N,0,1,0,0,FISICOQUIMICA,,0,,,0,0,0,0,0,0
275942,122366,3585,3,1,2,326,1,141,,I9400,84,40.0000,11293.4000,3,14/05/2009,,7,10,N,0,1,28,0,GENETICA MOLECULAR,2009049172,200915,06/08/2009,S,0,1239,2,326,1,0
124786,38761,15078,3,1,8,418,2,121,,D6600,96,40.0000,16624.2000,3,02/02/2005,,8,10,N,0,1,36,0,FISICOQUIMICA,2005037141,200510,19/05/2005,S,0,4416,1,418,0,0
122824,23794,15115,3,1,13,418,2,121,,D6600,96,40.0000,14694.2900,0,15/05/2002,,1,1,N,0,1,36,0,,2002072090,200217,04/09/2002,N,0,0,0,0,0,0
189431,25484,58655,1,0,14,418,1,121,,D6500,93,40.0000,16185.9500,3,06/02/2008,,8,10,N,0,1,36,0,QUIMICA ORGANICA,2008026985,200807,02/04/2008,S,0,13938,1,418,0,0
196778,94453,67412,1,0,14,418,1,141,,D9500,85,40.0000,7876.4400,0,19/05/2000,,1,110,N,0,1,28,0,,2001010604,200107,28/03/2001,,0,0,0,0,0,0
232990,94453,60419,1,0,1,418,1,143,,CA2600,14,48.0000,3040.0000,0,01/08/2004,,8,10,N,0,1,38,0,"COORD. DE SEGURIDAD, PREVENCION DE RIESGOS Y PROTEC. CIVIL",2005007881,200503,03/02/2005,S,0,2702,1,418,0,0
224442,160708,74325,3,1,3,418,2,127,0,D5600,86,40.0000,13400.2000,4,01/01/2011,31/12/2011,8,10,N,0,1,46,0,ALIMENTOS Y BIOTECNOLOGIA,2011002240,201102,17/01/2011,S,0,23812,1,418,0,0
293938,855231,14533,1,1,1,418,2,151,0,AA0200,50,37.5000,3794.8500,0,03/03/2011,,1,10,N,0,1,62,0,,2011023457,201106,16/03/2011,S,0,95825,1,723,0,0
252514,112384,68370,1,0,4,418,1,141,,D8400,67,40.0000,7297.8000,3,07/04/2006,,8,10,N,0,1,23,0,BIOLOGIA ESPECIALIDAD EN PRESERVACION DE CEPAS MICROBIOLOGICAS DE INTERES ACADEMICO,2007023578,200706,13/03/2007,S,0,9937,2,418,0,0
151627,128226,14671,1,0,1,418,1,151,,AA0200,52,40.0000,2420.0000,0,18/01/2001,,1,10,N,0,1,997,0,,2001513444,200111,30/05/2001,,0,15655,2,723,0,0
168673,744154,57852,1,0,10,418,1,121,0,D6500,93,40.0000,17576.7000,3,01/02/2010,,8,10,N,0,1,36,0,INGENIERIA QUIMICA,2010016076,201005,02/03/2010,S,0,21528,1,418,0,0
157186,143534,58423,1,2,2,418,2,161,,CF4700,05,32.0000,4008.6000,0,16/08/1999,,0,1,N,0,1,0,0,,,0,,,0,0,0,0,0,0
157187,143534,58424,1,2,2,418,2,165,,CF4700,05,16.0000,2004.3000,0,16/08/1999,,0,1,N,0,1,0,0,,,0,,,0,0,0,0,0,0
263661,144785,14454,1,0,6,418,1,151,,EQ1700,51,40.0000,7577.0000,0,16/03/2010,,1,10,N,0,1,997,0,,2010503339,201018,13/09/2010,S,0,92538,2,723,0,0
275478,156474,68514,3,1,4,418,2,141,,D9400,84,40.0000,11293.4000,3,03/02/2009,,8,10,N,0,1,28,0,BIOLOGIA Especialidad en Evaluación de la actividad antitumoral de fármacos en cultivos de células tumorales.,2009043514,200912,17/06/2009,S,0,18449,2,418,0,0
220467,96132,86981,1,0,15,418,1,153,0,M3000,00,0.0000,270.0000,0,01/05/2003,,1,68,N,0,1,65,0,,2003300072,200321,28/11/2003,,0,0,0,0,0,0
142084,96132,14446,1,0,15,418,1,151,,EQ5000,52,40.0000,3569.3200,0,20/05/2001,,1,10,N,0,1,997,0,,2001515246,200117,04/09/2001,S,0,18253,2,723,0,0
238088,832076,14544,1,0,1,418,1,151,,AA0200,51,37.5000,3375.8000,0,01/07/2008,,1,10,N,0,1,997,0,,2008503235,200822,18/11/2008,S,0,78832,2,723,0,0
259172,116313,14922,1,0,1,418,1,161,,CF8000,09,32.0000,5035.0000,0,01/11/2007,,8,10,N,0,1,38,0,,2007093043,200723,29/11/2007,S,0,12646,1,418,0,0
259173,116313,15015,1,0,1,418,1,165,,CF8000,09,16.0000,2517.5000,0,01/11/2007,,8,10,N,0,1,38,0,,2007093044,200723,29/11/2007,S,0,12647,1,418,0,0
263212,804127,14552,1,0,1,418,1,151,0,AA0400,50,40.0000,4161.1000,0,22/01/2010,,8,10,N,0,1,36,0,,2010090827,201023,02/12/2010,S,0,23676,1,418,0,0
255852,91637,15198,1,0,13,418,1,121,,D6600,96,40.0000,17280.9000,3,16/06/2006,,8,10,N,0,1,28,0,QUIMICA INORGANICA ESPECIALIDAD: QUÍMICA ORGANOMETÁLICA DEL OSMIO,2007057006,200716,15/08/2007,S,0,11392,2,418,0,0
256703,91637,68633,1,1,4,418,2,143,,CA8200,08,48.0000,3840.0000,0,16/08/2007,,8,10,N,0,1,38,0,,2007066237,200718,13/09/2007,S,0,11663,2,418,0,0
249312,809959,4847,1,0,1,418,1,151,,AA0400,51,40.0000,4154.3500,0,01/09/2009,,1,10,N,0,1,997,0,,2009504517,200923,02/12/2009,S,0,87370,2,723,0,0
284953,812054,65401,1,0,1,418,1,151,0,AA0200,50,37.5000,3623.4000,0,11/05/2010,,1,10,N,0,1,32,0,,2010039591,201011,03/06/2010,S,0,90021,1,723,0,0
287060,101079,66787,1,0,20,418,1,151,0,ET1400,50,32.5000,8578.3000,0,01/07/2010,,8,10,N,0,1,28,0,,2010061112,201017,02/09/2010,S,0,23264,2,418,0,160990
287061,101079,74806,1,0,20,418,1,155,0,ET1400,50,15.5000,4289.1500,0,01/07/2010,,8,10,N,0,1,18,0,,2010061113,201017,02/09/2010,S,0,23265,2,418,0,0
284957,851809,14537,1,1,1,418,2,151,0,AA0200,50,37.5000,3623.4000,0,12/05/2010,,1,10,N,0,1,62,0,,2010039602,201011,03/06/2010,S,0,90027,1,723,0,0
208573,143722,14379,1,0,1,418,1,151,,A0800,52,30.0000,4080.8000,0,16/02/2008,,1,10,N,0,1,997,0,,2008502732,200819,02/10/2008,S,0,77843,2,723,0,0
282270,815170,15246,3,1,12,418,2,151,0,ET1700,50,32.0000,5691.9500,0,01/12/2009,,8,10,N,0,1,28,0,,2010018915,201005,02/03/2010,S,0,21731,2,418,0,0
287173,835872,14542,1,1,1,418,2,151,0,AA0200,50,40.0000,3623.4000,0,09/08/2010,,1,10,N,0,1,32,0,,2010056716,201017,02/09/2010,S,0,91338,1,723,0,160990
265011,813853,5913,1,1,4,418,2,151,,AA0400,51,32.0000,4428.7000,0,01/05/2010,,1,10,N,0,1,997,0,,2010501727,201017,02/09/2010,S,0,91183,2,723,0,160990
234094,801653,15201,1,1,4,418,2,147,0,D8600,82,40.0000,10884.6500,4,01/01/2011,31/12/2011,8,10,N,0,1,46,0,UNIDAD SERVICIOS DE APOYO A LA INVESTIGACION,2011002175,201102,17/01/2011,S,0,23884,1,418,0,0
262099,52964,14326,1,0,1,418,1,141,,D9400,84,40.0000,10126.8000,3,14/01/2008,,8,10,N,0,1,28,0,"PRODUCCION AUDIOVISUAL Especialidad ""Realización de Programas Audiovisuales en Apoyo a la Enseñanza Química""",2008028078,200807,02/04/2008,S,0,14053,2,418,0,0
126753,46438,37862,3,1,2,424,3,131,,I6500,93,40.0000,13074.0000,0,01/09/2003,,1,1,N,0,1,36,0,,2003072990,200320,21/10/2003,N,0,0,0,0,0,0
143574,101041,15139,3,1,12,418,2,121,0,D6600,96,40.0000,21608.6000,3,01/08/2010,,8,10,N,0,1,36,0,QUIMICA INORGANICA,2010054283,201016,18/08/2010,S,0,22987,1,418,0,0
242374,833812,64389,1,1,1,418,2,147,0,D8500,78,40.0000,9865.2500,4,01/01/2011,31/12/2011,8,10,N,0,1,46,0,UNIDAD DE METROLOGIA,2011002176,201102,17/01/2011,S,0,23880,1,418,0,0
152636,131369,14342,1,0,1,418,1,151,,A0200,53,32.0000,4823.6500,0,01/08/2009,,1,10,N,0,1,997,0,,2009503326,200915,05/08/2009,S,0,85015,2,723,0,0
141101,92631,14549,1,0,1,418,1,151,,AA0400,52,40.0000,2584.2000,0,11/10/2000,,1,10,N,0,1,997,0,,2001510096,200103,02/02/2001,,0,11053,2,723,0,0
265996,152536,68296,1,1,20,418,2,151,,A1100,50,32.0000,3555.3500,0,01/07/2008,,8,10,N,0,1,28,0,,2008052863,200815,31/07/2008,S,0,15648,2,418,0,0
279548,127578,65403,1,1,4,418,2,151,0,EQ5000,50,40.0000,5261.2500,0,16/10/2009,,1,10,N,0,1,28,0,,2009090969,200922,17/11/2009,S,0,86890,2,723,0,0
280791,811064,68480,1,0,14,418,1,141,0,D8500,78,40.0000,9341.8000,3,23/09/2009,,8,10,N,0,1,28,0,"QUÍMICA ORGÁNICA ESPECIALIDAD EN EL MANEJO DE METODOLOGÍAS POR ABSORCIÓN ATÓMICA Y CROMATOGRAFÍA DE LÍQUIDOS DE ALTA EFICIENCIA, PARA EL ANÁLISIS DE RESIDUOS QUÍMICOS PELIGROSOS Y COMPUESTOS ORGÁNICOS DE ALTO PESO MOLECULAR""",2010004952,201002,15/01/2010,S,0,21046,2,418,0,0
235073,100371,14209,3,1,7,418,2,121,,D6400,89,40.0000,11465.0000,3,14/12/2004,,8,10,N,0,1,28,0,"FISICOQUIMICA DE SOLIDOS Especialidad ""Propiedades fisicoquímicas de compuestos cerámicos""",2005030245,200508,19/04/2005,S,0,4306,2,418,0,0
246214,100371,15269,3,1,7,418,2,143,,CA5000,12,48.0000,3384.0000,0,01/04/2006,,8,10,N,0,1,38,0,DEPARTAMENTO  DE FISICA Y QUIMICA TEORICA,2006038684,200611,06/06/2006,S,0,7240,1,418,0,0
240972,143551,58429,1,0,1,418,1,161,,CF8000,02,32.0000,7025.6000,0,16/09/2005,,8,10,N,0,1,38,0,,2005074496,200521,04/11/2005,S,0,5837,2,418,0,0
240973,143551,58430,1,0,1,418,1,165,,CF8000,02,16.0000,3512.8000,0,16/09/2005,,8,10,N,0,1,38,0,,2005074497,200521,04/11/2005,S,0,5838,2,418,0,0
278026,150370,64390,3,1,12,418,2,121,,D6600,96,40.0000,20423.6000,3,29/06/2009,,8,10,N,0,1,28,0,"INGENIERIA QUIMICA Especialidad ""Modelos Sintéticos para Metaloenzimas y sus aplicaciones en Ambiental""",2009075272,200919,01/10/2009,S,0,19937,2,418,0,0
231645,77589,14262,3,1,3,418,2,121,,D6600,96,40.0000,18200.2000,3,01/09/2007,,8,10,N,0,1,36,0,"INGENIERIA DE ALIMENTOS Especialidad:""Reología de Hidrocoloides""",2007078086,200719,27/09/2007,S,0,11918,1,418,0,0
287476,77589,14990,3,1,3,418,2,143,0,CA5000,12,48.0000,3971.0000,0,16/02/2011,15/08/2011,8,10,N,0,1,46,0,DEPARTAMENTO DE ALIMENTOS Y BIOTECNOLOGIA,2011013437,201104,17/02/2011,S,0,24516,1,418,0,0
215616,116821,14254,1,0,8,418,1,121,,D6400,89,40.0000,10589.8800,0,01/01/2003,,1,1,N,0,1,36,0,,2003038070,200310,26/05/2003,N,0,0,0,0,0,0
239732,141036,14651,1,0,12,418,1,151,,ET1700,51,30.0000,5205.1500,0,01/01/2009,,1,10,N,0,1,997,0,,2009501974,200915,05/08/2009,S,0,83623,2,723,0,0
165138,721746,58659,1,0,7,418,1,121,,D6500,93,40.0000,9623.5200,0,15/01/2000,,1,110,N,0,1,36,0,FISICA,2000019756,200010,10/05/2000,,0,0,0,0,0,0
267620,808270,14966,1,0,21,418,1,143,,CA5000,16,48.0000,12185.0000,0,01/09/2008,,8,10,N,0,1,38,0,DEPARTAMENTO DE COMUNICACION Y RELACIONES,2008069737,200818,17/09/2008,S,0,16021,1,418,0,0
218583,120030,56496,1,1,1,418,2,147,0,D8600,82,40.0000,11001.3400,4,01/01/2011,31/12/2011,8,10,N,0,1,46,0,QUIMICA INORGANICA,2011008067,201103,01/02/2011,S,0,24168,1,418,0,0
234325,120030,31905,1,1,2,513,2,143,,CI4400,25,48.0000,3360.0000,0,16/02/2005,,8,10,N,0,1,38,0,,2005020881,200507,05/04/2005,S,0,490,1,513,0,0
166894,733522,15146,3,1,7,418,2,121,0,D6500,93,40.0000,18279.8000,3,01/08/2010,31/07/2011,8,10,N,0,3,1,1,QUIMICA TEORICA,2010059462,201017,02/09/2010,S,0,23086,1,418,0,0
126547,45659,15158,1,0,8,418,1,127,0,D6400,89,40.0000,15465.0500,1,01/01/2011,31/12/2011,8,10,N,0,1,46,0,"TERMODINAMICA Especialidad ""Termodinámica de mezclas poliméricas""",2011002233,201102,17/01/2011,S,0,23845,1,418,0,0
228944,154142,64897,1,1,4,418,2,141,,D8600,82,40.0000,8129.6000,3,07/05/2004,,8,10,N,0,1,28,0,UNIDAD DE EXPERIMENTACION ANIMAL (UNEXA) Especialidad Crianza y manejo de roedores endogámicos en un sistema de barrera.,2004056633,200418,17/09/2004,S,0,1669,2,418,0,0
283145,132331,12526,1,0,12,417,1,141,0,D9600,89,40.0000,14870.2000,3,27/01/2010,,8,10,N,6030,1,28,0,VIROLOGÁ,2010026233,201007,27/03/2010,S,0,27682,2,417,0,0
126064,44099,14268,1,0,8,418,1,121,,D6500,93,40.0000,17277.3500,3,16/08/2009,,8,10,N,0,1,36,0,FISICOQUIMICA,2009058979,200917,02/09/2009,S,0,19539,1,418,0,0
217497,824621,14658,1,0,1,418,1,151,,AA0200,52,37.5000,3544.7000,0,01/07/2008,,1,10,N,0,1,997,0,,2008503691,200823,02/12/2008,S,0,79459,2,723,0,0
154717,136861,54417,1,0,20,418,1,151,,ET0600,52,32.0000,3972.0000,0,01/09/2002,,1,10,N,0,1,997,0,,2003527562,200311,31/05/2003,S,0,35691,2,723,0,0
284798,844560,14974,1,0,16,418,1,143,0,CA5000,16,48.0000,13211.0000,0,01/06/2010,,8,10,N,0,1,32,0,DEPARTAMENTO DE ORIENTACION VOCACIONAL E INTEGRAL,2010041418,201011,03/06/2010,S,0,22107,1,418,0,0
280465,81680,14985,1,0,1,418,1,143,0,CA5000,16,48.0000,12703.0000,0,01/12/2009,,8,10,N,0,1,121,0,,2010002281,201001,10/12/2009,S,0,20847,2,418,0,0
173714,806516,14540,1,1,1,418,2,151,,AA0200,52,40.0000,2894.0000,0,16/02/2004,,1,10,N,0,1,997,0,,2004538041,200412,19/06/2004,S,0,49085,2,723,0,0
221782,77591,64686,1,0,3,417,1,121,0,D6600,96,40.0000,20777.5000,3,01/12/2009,,8,10,N,6020,1,36,0,TRANSDUCCIÓN DE SEÑALES HORMONALES DE RECEPTORES ACOPLADOS A PROTEÍNAS G.,2010017110,201005,02/03/2010,S,0,27342,1,417,0,0
124795,38864,14265,1,0,11,418,1,121,,D6500,93,40.0000,9623.5200,3,20/06/1994,,0,1,N,0,1,0,0,MATEMATICAS,,0,,,0,0,0,0,0,0
124796,38864,15274,1,0,11,418,1,143,,CA7600,16,48.0000,1441.0000,0,01/02/1996,,0,1,N,0,1,0,0,,,0,,,0,0,0,0,0,0
165799,730388,15065,3,1,12,418,2,121,,D6600,96,40.0000,11280.9600,0,16/08/1989,,0,1,N,0,1,0,0,,,0,,,0,0,0,0,0,0
127233,48106,57851,1,0,10,418,1,121,,D6500,93,40.0000,17277.3500,3,01/02/2009,,8,10,N,0,1,36,0,"INGENIERIA QUIMICA Especialidad:""Procesos de separación""",2009023649,200906,17/03/2009,S,0,17970,1,418,0,0
164261,161987,20080,1,0,1,418,1,151,0,ET2900,52,32.0000,5903.0000,0,01/09/2010,,8,10,N,0,1,36,0,,2010069141,201019,30/09/2010,S,0,23442,1,418,0,0
250367,815090,5149,3,1,9,418,2,147,0,D9400,84,40.0000,11911.3500,4,01/01/2011,31/12/2011,8,10,N,0,1,46,0,INGENIERIA METALURGICA,2011000771,201101,14/12/2010,S,0,23852,1,418,0,0
263851,842846,59295,1,1,1,418,2,151,,AA0200,50,37.5000,3215.0500,0,28/04/2008,,1,10,N,0,1,62,0,,2008039204,200810,14/05/2008,S,0,75197,1,723,0,0
139011,86246,14711,1,0,13,418,1,151,,ET1700,52,32.0000,3972.0000,0,01/01/2002,,1,10,N,0,1,997,0,,2002522530,200218,23/09/2002,S,0,29614,3,723,0,0
202862,86246,14876,1,0,13,418,1,155,,ET1700,52,16.0000,1986.0000,0,01/01/2002,,1,10,N,0,1,997,0,,2002522530,200218,23/09/2002,S,0,29614,4,723,0,0
245422,144391,2649,1,1,4,418,2,147,0,D9400,84,40.0000,11911.3500,4,01/01/2011,31/12/2011,8,10,N,0,1,46,0,UNIDAD DE SERVICIOS DE APOYO A LA INVESTIGACION,2011002238,201102,17/01/2011,S,0,23885,1,418,0,0
137446,81028,14332,1,0,4,418,1,141,,D8600,82,40.0000,7507.5700,0,14/12/2002,,1,1,N,0,1,36,0,,2003019182,200306,25/03/2003,N,0,0,0,0,0,0
278965,120041,57863,3,1,12,418,2,127,0,D6400,89,40.0000,15465.0500,4,01/01/2011,31/12/2011,8,10,N,0,1,46,0,QUIMICA INORGANICA Y NUCLEAR,2011002177,201102,17/01/2011,S,0,23871,1,418,0,0
164652,720193,14213,3,1,10,418,2,127,0,D6400,89,40.0000,15465.0500,1,01/01/2011,31/12/2011,8,10,N,0,1,46,0,"INGENIERIA QUIMICA Especialidad ""Propiedades Viscoelastoplásticas de mezclas poliméricas""",2011002215,201102,17/01/2011,S,0,23859,1,418,0,0
150079,123340,14646,1,0,7,418,1,151,,ET1700,52,32.0000,3972.0000,0,01/01/2002,,1,10,N,0,1,997,0,,2002522531,200218,23/09/2002,S,0,29615,2,723,0,0
270450,67370,14944,1,0,1,418,1,161,,CFQ470,03,40.0000,9321.2000,0,16/10/2008,,8,10,N,0,1,32,0,,2008093828,200823,02/12/2008,S,0,16766,1,418,0,0
215678,70924,53953,1,0,8,417,1,147,0,D8500,78,40.0000,9971.0200,1,12/03/2011,11/03/2012,8,10,N,6070,1,46,0,ELECTROFISIOLOGÍA,2011019840,201106,16/03/2011,S,0,32237,1,417,0,0
225110,827237,58242,1,3,2,418,1,143,,CA2600,10,48.0000,14264.0000,0,01/03/2004,,8,10,N,0,1,62,0,COORDINACION DE PROGRAMAS DE SERVICIOS EDUCATIVOS EN RED,2004028757,200409,30/04/2004,S,0,115,1,418,0,0
124084,34372,14210,1,0,10,418,1,121,0,D6600,96,40.0000,21840.2600,3,01/01/2011,30/06/2011,8,10,N,0,3,16,43,INGENIERIA QUIMICA,2011010815,201104,17/02/2011,S,0,24226,1,418,0,0
277351,848239,14473,1,0,1,418,1,151,0,AA0200,50,37.5000,3794.8500,0,12/01/2011,,8,10,N,0,1,36,0,,2011011636,201104,17/02/2011,S,0,24331,1,418,0,0
198011,816812,3879,1,1,1,418,2,151,,AA0200,52,37.5000,3152.9000,0,01/04/2006,,1,10,N,0,1,997,0,,2006544583,200609,03/05/2006,S,0,60431,2,723,0,0
288908,141616,46618,1,0,12,418,1,151,0,ET1700,52,32.5000,6665.9000,0,23/11/2010,,8,10,N,0,1,36,0,,2010096378,201024,08/12/2010,S,0,23890,1,418,0,0
288909,141616,14899,1,0,12,418,1,155,0,ET1700,52,15.5000,3332.9500,0,23/11/2010,,8,10,N,0,1,36,0,,2010096377,201024,08/12/2010,S,0,23891,1,418,0,0
263371,842684,26431,1,1,1,418,2,151,,AA0200,50,40.0000,3215.0500,0,15/04/2008,,1,10,N,0,1,62,0,,2008035526,200809,29/04/2008,S,0,74850,1,723,0,0
287481,123713,14766,1,0,20,418,1,151,0,ET0600,53,32.5000,6683.0000,0,01/08/2010,,8,10,N,0,1,28,0,,2010065951,201018,13/09/2010,S,0,23422,2,418,0,0
287482,123713,73688,1,0,20,418,1,155,0,ET0600,53,15.5000,3341.5000,0,01/08/2010,,8,10,N,0,1,18,0,,2010065950,201018,13/09/2010,S,0,23423,1,418,0,0
294958,162482,14413,1,0,1,418,1,151,0,A2400,50,32.0000,4909.9000,0,16/02/2011,,8,10,N,0,1,6,0,,2011032423,201109,28/04/2011,S,0,25321,2,418,0,0
245792,800124,14443,3,1,11,418,2,151,,EQ5000,51,40.0000,5383.9300,0,16/03/2009,,1,10,N,0,1,997,0,,2009501977,200915,05/08/2009,S,0,83626,2,723,0,0
265014,815763,5912,1,1,4,418,2,151,,AA0400,51,37.5000,4428.7000,0,01/05/2010,,1,10,N,0,1,997,0,,2010503352,201018,13/09/2010,S,0,92551,2,723,0,0
157430,144118,27525,1,0,1,418,1,151,0,O1500,52,40.0000,4420.3000,0,04/09/2010,,8,10,N,0,1,36,0,,2010070591,201019,30/09/2010,S,0,23500,1,418,0,0
254279,809557,14777,1,0,20,418,1,151,,ET0600,51,30.0000,5280.2500,0,01/03/2009,,1,10,N,0,1,997,0,,2009503949,200917,02/09/2009,S,0,85828,2,723,0,0
143454,100645,15231,1,0,21,418,1,151,,A0900,53,32.0000,3796.0000,0,01/05/2003,,1,10,N,0,1,997,0,,2003534038,200313,02/07/2003,S,0,42315,2,723,0,0
165996,731143,14252,1,0,11,418,1,121,0,D6600,96,40.0000,21608.6000,3,01/08/2010,,8,10,N,0,1,36,0,INGENIERIA QUIMICA,2010054281,201016,18/08/2010,S,0,22993,1,418,0,0
132358,64273,14224,3,1,3,418,2,127,0,D6500,93,40.0000,18279.8000,1,01/01/2011,31/12/2011,8,10,N,0,1,46,0,"QUIMICA DE ALIMENTOS Especialidad"" Deterioro Químico en Alimentos""",2011002190,201102,17/01/2011,S,0,23813,1,418,0,0
272149,149074,139,1,0,1,418,1,143,,CA4700,17,48.0000,10290.0000,0,01/01/2009,,8,10,N,0,1,100,0,,2009016719,200904,17/02/2009,S,0,17642,1,418,0,0
255522,110575,14217,3,1,13,418,2,121,0,D6500,93,40.0000,18279.8000,3,01/08/2010,,8,10,N,0,1,36,0,"QUIMICA ORGANICA ESPECIALIDAD:""DESARROLLO DE NUEVAS METODOLOGÍAS PARA LA SÍNTESIS DE TAXADIENOS""",2010053584,201016,18/08/2010,S,0,22994,1,418,0,0
149187,120651,59277,1,1,1,418,2,151,,AA0400,53,40.0000,3372.0000,0,01/05/2003,,1,10,N,0,1,997,0,,2003534056,200313,02/07/2003,S,0,42333,2,723,0,0
286825,65285,57492,3,1,1,321,1,143,0,CA8300,12,48.0000,3971.0000,0,01/06/2010,,7,10,N,0,1,38,0,VINCULACIÓN,2010058497,201017,02/09/2010,S,0,1108,1,321,1,0
271381,65285,6100,3,1,2,321,1,131,0,I6600,96,40.0000,21608.6000,3,01/06/2010,,7,10,N,0,1,36,0,COMPUESTOS DE COORDINACIÓN.,2010046453,201015,03/08/2010,S,0,1093,1,321,1,0
267882,843929,14442,1,0,1,418,1,151,,AA0200,50,37.5000,3215.0500,0,11/08/2008,,1,10,N,0,1,62,0,,2008068303,200818,17/09/2008,S,0,76631,1,723,0,0
259175,814036,15255,1,1,20,418,2,151,,ET0600,51,30.0000,5329.0000,0,16/10/2009,,1,10,N,0,1,997,0,,2010500101,201001,10/12/2009,S,0,87638,2,723,0,0
228949,801099,14420,1,1,1,418,2,151,,O0300,52,40.0000,4363.9000,0,01/05/2009,,1,10,N,0,1,997,0,,2009504502,200923,02/12/2009,S,0,87351,2,723,0,0
282264,809814,14622,1,1,1,418,2,151,0,A0800,50,32.0000,4161.1000,0,16/01/2010,,8,10,N,0,1,28,0,,2010019309,201005,02/03/2010,S,0,21615,2,418,0,0
169836,751546,15134,3,1,5,418,2,121,,D6600,96,40.0000,11280.9600,0,07/09/1993,,0,1,N,0,1,0,0,,,0,,,0,0,0,0,0,0
240063,751546,60418,1,0,1,418,1,143,,CA8200,08,48.0000,3559.0000,0,01/09/2005,,8,10,N,0,1,38,0,SECRETARIA ACADEMICA,2005061613,200519,03/10/2005,S,0,5598,1,418,0,0
218530,66848,14322,1,0,1,418,1,141,,D8500,78,40.0000,7120.0000,0,01/04/2003,,1,110,N,0,1,28,0,,2003056292,200317,01/09/2003,,0,0,0,0,0,0
274546,66848,4904,1,2,2,418,2,143,,CA5000,16,48.0000,3361.2000,0,01/04/2009,,8,10,N,0,1,38,0,,2009038151,200910,15/05/2009,S,0,18330,1,418,0,0
188241,813442,14477,1,0,1,418,1,151,,AA0200,52,40.0000,3361.0000,0,01/01/2007,,1,10,N,0,1,997,0,,2007549240,200717,29/08/2007,S,0,69126,2,723,0,0
273487,98356,14936,1,0,1,418,1,161,,CF9800,11,32.0000,4868.5000,0,16/02/2009,,8,10,N,0,1,32,0,,2009029413,200907,26/03/2009,S,0,18183,1,418,0,0
